DEPTH,BS,CALI,CHR1,CHR2,CHRP,CHRS,DRHO,DT1R,DT2,DT2R,DT4P,DT4S,GR,HD1,HD2,HD3,NPOR,PEF,RHOB,SPR1,TENS,VPVS
3206.1912,311.1,309.9631,0.9724,0.9807,0.9029,0.8696,2.5663,431.0112,403.3228,421.6652,261.0117,438.9731,47.1887,317.5258,312.632,308.6984,0.2424,3.1456,2404.6025,56.8877,7061.0,1.5452
3206.3436,311.1,309.5191,0.9755,0.982,0.8963,0.8581,9.3322,442.6559,418.4075,437.4359,260.7216,440.3051,45.528,319.8805,312.54,307.8711,0.292,3.4014,2430.7141,56.2405,7074.0,1.6048
3206.496,311.1,310.2216,0.9757,0.9808,0.8762,0.8489,11.6677,452.4145,418.2739,437.2963,258.4386,442.2836,49.702,319.3741,311.9111,307.6103,0.2735,3.6127,2464.2339,53.3096,7098.0,1.6185
3206.6484,311.1,311.5885,0.9757,0.9808,0.8843,0.882,12.0123,452.4145,418.2739,437.2963,260.1038,442.797,56.4411,319.7926,311.5758,307.53,0.2697,3.7836,2504.6042,53.3096,7130.0,1.6081
3206.8008,311.1,312.1153,0.9741,0.9784,0.8911,0.8425,10.8863,455.7449,419.9026,438.9991,260.1845,441.6035,60.5928,318.8102,312.4897,306.8534,0.2832,3.4735,2517.0686,51.1168,7172.0,1.6139
3206.9532,311.1,312.0466,0.9719,0.976,0.9426,0.8617,5.8411,458.0288,419.5121,438.5908,260.1389,442.1251,60.4223,318.8675,312.7915,306.9922,0.2754,3.288,2535.0461,51.2764,7104.0,1.6126
3207.1056,311.1,312.3533,0.9703,0.9762,0.9422,0.8452,-1.215,459.7238,421.6253,440.8001,259.513,443.3619,59.7328,318.8371,313.6712,307.7701,0.2479,3.2031,2528.4004,51.8444,7150.0,1.6247
3207.258,311.1,311.8941,0.9662,0.9724,0.9254,0.8088,-0.3473,468.2444,424.7872,446.2519,262.0581,449.55,61.5863,318.7104,312.632,308.6532,0.2398,3.2951,2532.7549,49.5433,7161.0,1.621
3207.4104,311.1,312.4128,0.9783,0.9728,0.9108,0.8296,0.0703,479.8551,447.2605,469.8608,264.8456,460.4214,61.994,319.4375,311.45,308.6597,0.2956,3.3908,2535.5293,44.6745,7105.0,1.6888
3207.5628,311.1,312.2938,0.9832,0.9775,0.9267,0.8182,3.44,486.4239,452.9436,478.1417,263.7043,465.2395,62.7947,320.1827,311.4079,307.6967,0.3201,3.7024,2568.8005,40.0991,7234.0,1.7176
3207.7152,311.1,311.7668,0.9815,0.9766,0.9084,0.7986,3.9238,489.2425,455.3633,480.6959,269.1447,470.3936,68.6516,320.4456,311.5338,307.6103,0.2812,3.7578,2590.3518,40.1446,7181.0,1.6919
3207.8676,311.1,312.2262,0.975,0.9726,0.9184,0.7796,3.606,497.8219,458.6811,484.1983,266.6807,470.6385,76.7178,320.6012,311.45,307.5256,0.3104,3.9887,2588.7659,39.3659,7167.0,1.72
3208.02,311.1,311.5379,0.978,0.9731,0.9164,0.7706,2.6959,499.3906,459.792,485.371,271.7994,474.6571,83.5014,318.8276,312.456,308.7026,0.3348,3.8149,2573.0012,36.7796,7202.0,1.6917
3208.1724,311.1,311.648,0.9786,0.9758,0.9412,0.7924,-1.3917,500.7512,461.0568,486.7061,270.7234,471.4455,83.5385,318.9152,312.54,309.8251,0.2911,3.7513,2553.7124,38.3652,7166.0,1.7031
3208.3248,311.1,311.5885,0.9781,0.9788,0.9431,0.7908,-2.6137,506.7855,462.3232,488.0431,271.892,471.3597,76.7771,318.9544,312.7466,311.3005,0.3088,3.5628,2554.709,40.18,7176.0,1.7004
3208.4772,311.1,311.8178,0.9779,0.9782,0.8918,0.7372,2.2456,505.4661,464.3127,490.1433,269.0956,473.6238,69.4301,318.9544,311.3242,309.744,0.3373,3.6523,2572.0842,36.5849,7232.0,1.7255
3208.6296,311.1,311.648,0.9765,0.9745,0.8773,0.749,2.1954,513.8331,467.9721,494.0062,270.5752,479.689,66.2051,319.2171,311.1941,308.7026,0.3579,3.6997,2578.5449,37.9856,7178.0,1.7295
3208.782,311.1,312.1015,0.9718,0.9681,0.8779,0.7305,0.6365,515.2938,466.0535,491.9809,272.1342,483.7422,66.2718,319.0858,311.1941,308.6984,0.2993,3.6921,2567.2637,38.0869,7223.0,1.7126
3208.9344,311.1,311.8347,0.973,0.9709,0.8933,0.752,1.5191,512.0337,463.6715,489.4664,274.8035,487.7574,68.8814,318.9544,312.365,307.1559,0.2534,3.5079,2550.5464,38.2187,7161.0,1.6873
3209.0868,311.1,312.3533,0.9747,0.9674,0.9264,0.7666,1.1682,511.0759,461.1256,486.7788,273.6223,488.2057,72.8849,320.2834,262.3535,306.7733,0.2775,3.7186,2547.7261,37.999,7126.0,1.6853
3209.2392,311.1,312.1748,0.9721,0.9665,0.9095,0.7545,1.5483,505.1497,456.4429,481.8356,273.2605,486.5462,77.4444,319.8366,314.0038,307.4372,0.3433,3.7765,2554.188,42.4028,7170.0,1.6704
3209.3916,311.1,311.2914,0.9662,0.9536,0.9129,0.727,4.5699,487.5807,448.0572,470.6978,270.8288,476.1958,77.3999,318.9105,313.4511,308.4292,0.3616,4.097,2573.1211,45.0589,7117.0,1.6544
3209.544,311.1,311.8093,0.9676,0.9605,0.9353,0.7528,2.261,485.5078,442.4988,464.8585,271.3285,480.0412,71.9582,318.7415,312.235,309.744,0.3509,3.7674,2568.8083,44.8476,7159.0,1.6309
3209.6964,311.1,311.3597,0.9727,0.9672,0.9344,0.7747,0.2115,483.5089,438.872,461.0484,270.4071,483.3283,67.3987,318.4789,311.8617,308.7026,0.2976,3.7028,2544.3215,45.2987,7202.0,1.623
3209.8488,311.1,312.2423,0.9752,0.9687,0.9402,0.807,-2.4272,484.5837,439.9966,462.2298,269.2278,480.5196,66.509,320.1364,311.0897,308.7026,0.2476,3.4946,2515.665,46.8489,7155.0,1.6343
3210.0012,311.1,312.3018,0.9777,0.9697,0.9381,0.7878,-2.6531,484.6268,442.406,464.761,264.4724,478.0062,66.0345,319.9095,311.5182,308.0427,0.2494,3.5122,2514.0923,44.6574,7181.0,1.6728
3210.1536,311.1,311.7583,0.9809,0.9734,0.941,0.8067,0.1462,485.7139,454.6851,479.98,263.1465,472.0984,62.6983,319.9353,313.6728,308.739,0.2738,3.7733,2551.5193,42.7977,7236.0,1.7279
3210.306,311.1,311.3508,0.9755,0.9689,0.9481,0.7784,4.891,496.8552,493.4789,523.1411,263.2043,465.0637,58.1759,320.2245,314.3354,310.1205,0.3135,3.8021,2580.5017,36.3598,7245.0,1.8749
3210.4584,311.1,311.2914,0.973,0.967,0.9238,0.8001,8.768,498.5462,492.1267,521.7075,262.7779,467.5339,60.3111,320.1364,313.6224,309.9093,0.3027,3.8292,2593.5566,38.5783,7356.0,1.8728
3210.6108,311.1,312.3969,0.9735,0.9676,0.9244,0.7861,9.082,498.524,490.7864,520.2867,262.3178,470.6537,66.6647,319.042,312.4406,310.0815,0.2903,3.5067,2575.6018,40.0919,7318.0,1.871
3210.7632,311.1,312.0129,0.9759,0.9674,0.9341,0.7894,10.0772,499.7159,492.4919,522.0947,262.3666,469.6847,70.1863,318.7221,312.269,308.3668,0.2782,3.5082,2577.4668,41.8329,7316.0,1.8771
3210.9156,311.1,312.2423,0.9745,0.9718,0.938,0.8049,11.6857,500.7236,456.5879,481.9886,262.4753,470.5669,71.6097,318.0365,311.316,308.2407,0.2863,3.7102,2585.1729,41.6906,7335.0,1.7395
3211.068,311.1,311.8008,0.9717,0.9685,0.9093,0.7733,9.3567,502.632,457.3493,482.7924,263.5634,473.9745,69.3708,318.1325,311.282,308.1277,0.3018,3.9153,2591.2737,42.1093,7262.0,1.7353
3211.2204,311.1,312.5758,0.973,0.969,0.9003,0.8166,3.243,503.3914,458.3493,483.8481,265.4819,479.1924,71.3058,318.7371,312.4907,307.946,0.2973,3.9188,2578.8469,44.3092,7230.0,1.7265
3211.3728,311.1,311.716,0.9743,0.9714,0.9216,0.8216,2.0005,505.0762,458.1203,483.6063,268.8415,480.5737,72.5513,317.9092,313.1066,308.2302,0.304,3.838,2577.8594,40.4061,7227.0,1.7041
3211.5252,311.1,311.8263,0.9761,0.9727,0.9206,0.7988,3.1328,505.0381,458.5107,484.0185,270.3874,483.9039,75.7392,318.3564,313.1066,308.2302,0.3011,3.8907,2580.6965,41.685,7165.0,1.6958
3211.6776,311.1,312.064,0.9763,0.9731,0.9188,0.819,1.6177,505.6654,458.8997,484.4291,270.373,485.8527,79.8094,318.1632,312.5366,309.6118,0.3334,4.078,2591.8337,43.8686,7237.0,1.6973
3211.83,311.1,312.6507,0.9746,0.9727,0.9191,0.8181,3.8232,505.1705,459.4556,485.0159,270.945,486.6136,76.918,318.0448,312.5451,308.6205,0.3476,4.1752,2596.0125,41.3257,7224.0,1.6958
3211.9824,311.1,312.8292,0.9755,0.9729,0.9248,0.8205,4.3561,505.1663,462.6839,488.4238,269.2804,484.9832,78.2228,319.3922,312.4491,310.9077,0.3177,4.1416,2588.9275,40.9772,7182.0,1.7182
3212.1348,311.1,312.4879,0.9764,0.9725,0.9249,0.8386,1.4132,506.1572,463.2912,489.0648,270.1011,486.5627,74.034,318.907,312.365,308.3564,0.2913,4.1412,2580.5513,41.9136,7343.0,1.7153
3212.2872,311.1,313.1719,0.9766,0.9756,0.942,0.8346,-3.1978,505.189,463.0774,488.8392,269.4799,486.3546,76.8142,318.9988,313.1953,302.8581,0.2983,4.0606,2571.1262,41.1089,7263.0,1.7184
3212.4396,311.1,312.3691,0.9774,0.9766,0.912,0.8173,-1.5354,504.5997,462.9456,488.7002,268.5689,484.0989,75.628,318.7758,313.6224,308.7732,0.3262,3.9203,2579.6711,41.614,7267.0,1.7237
3212.592,311.1,312.8367,0.9765,0.9768,0.9207,0.8315,0.7122,505.5913,461.9792,487.6799,268.7278,482.3238,78.1487,319.1299,313.7069,309.8937,0.3259,3.9554,2584.2344,42.0035,7254.0,1.7191
3212.7444,311.1,313.0744,0.979,0.9777,0.9238,0.7934,-0.0655,501.3446,464.1026,489.9215,267.9597,485.0274,80.0985,319.8287,312.6166,309.7868,0.3338,3.8338,2580.1465,40.0558,7178.0,1.732
3212.8968,311.1,313.3052,0.9803,0.9783,0.9269,0.7938,2.0468,504.6017,465.8195,491.7339,269.1696,485.0265,78.4601,319.9875,312.6507,309.7062,0.2974,3.7839,2586.4189,38.477,7235.0,1.7306
3213.0492,311.1,313.3647,0.9799,0.9784,0.8992,0.7605,7.4352,506.3759,466.218,492.1545,268.1839,484.2393,77.3628,320.0866,312.8724,309.1407,0.2758,3.5075,2595.0764,36.9206,7227.0,1.7384
3213.2016,311.1,313.015,0.9795,0.9768,0.9145,0.7767,13.7218,507.6022,466.0467,491.9737,269.1617,485.6735,75.413,319.9557,312.7423,309.6569,0.2972,3.4667,2608.9531,35.4055,7150.0,1.7315
3213.354,311.1,313.5959,0.9668,0.9767,0.9451,0.8013,11.7302,505.381,464.3047,490.1348,271.3895,485.0635,76.4139,319.8605,312.2338,310.9597,0.3106,3.6004,2602.6104,35.3435,7224.0,1.7108
3213.5064,311.1,312.9035,0.9669,0.9769,0.9442,0.7955,11.6929,501.9071,462.2369,487.952,271.8059,485.8553,76.8883,320.4796,312.3258,310.8298,0.3086,3.762,2606.4304,36.6467,7191.0,1.7006
3213.6588,311.1,313.1933,0.966,0.9743,0.9305,0.7741,14.7112,495.0501,457.1166,482.5468,270.8499,485.2822,74.7754,319.9557,312.3258,310.7,0.3156,3.983,2608.2261,38.3702,7225.0,1.6877
3213.8112,311.1,313.0744,0.9636,0.9739,0.9223,0.7755,11.0443,491.6736,454.4087,479.6883,270.1631,480.0367,74.9385,319.8605,311.5714,309.4008,0.316,3.976,2602.199,38.9296,7264.0,1.682
3213.9636,311.1,313.8168,0.9639,0.9742,0.933,0.7932,7.2794,487.6959,451.2314,476.3342,266.1397,477.4909,75.1758,319.9597,312.2001,293.0401,0.345,4.1175,2581.9517,41.7752,7203.0,1.6955
3214.116,311.1,312.9035,0.965,0.9737,0.9357,0.8017,8.7416,485.7815,450.6454,473.4167,264.0236,472.6261,78.4008,322.1034,311.6596,309.4818,0.2986,4.0696,2580.5916,43.1951,7329.0,1.7068
3214.2684,311.1,313.6688,0.966,0.962,0.9326,0.779,10.0481,483.2523,441.3836,463.687,262.5436,467.6888,76.6215,321.1821,312.54,309.3517,0.2526,3.9051,2583.8354,42.6875,7318.0,1.6812
3214.4208,311.1,313.8471,0.9673,0.9652,0.9246,0.7772,9.854,481.7057,439.0395,461.2243,261.1542,464.762,72.6699,321.8734,312.6154,281.1157,0.264,3.7523,2596.269,43.2434,7286.0,1.6812
3214.5732,311.1,314.1976,0.9665,0.9649,0.9259,0.7873,11.8081,480.8504,437.8876,460.0143,260.8329,460.5566,69.8304,321.3217,313.5867,308.6166,0.2709,3.6709,2609.4487,44.0029,7340.0,1.6788
3214.7256,311.1,314.0786,0.9631,0.9627,0.9289,0.7858,11.6026,479.7195,434.7115,456.6777,259.8101,459.0025,72.5587,321.9772,313.3355,309.3969,0.2975,3.5557,2618.7961,45.4388,7297.0,1.6732
3214.878,311.1,313.7941,0.9664,0.9661,0.9485,0.7821,10.3189,480.0939,433.5893,455.4987,259.8881,459.3701,75.5613,321.0594,313.3355,309.7868,0.2804,3.4142,2626.1887,44.9127,7222.0,1.6684
3215.0304,311.1,314.7219,0.9664,0.9661,0.9459,0.7967,8.1161,480.0939,432.6782,455.4987,260.5004,459.2326,75.5613,322.1082,313.8425,309.9093,0.2883,3.4076,2626.2036,44.9127,7288.0,1.661
3215.1828,311.1,313.7347,0.9689,0.9672,0.9474,0.7856,7.0971,479.42,435.8296,457.8523,260.5214,460.0569,74.6716,321.1765,312.6657,307.5176,0.2736,3.6446,2617.4722,44.8137,7232.0,1.6729
3215.3352,311.1,314.4041,0.9688,0.9669,0.9475,0.7814,4.3316,478.9248,434.7441,457.6735,260.6489,459.9113,75.502,321.1501,312.5862,306.3948,0.2663,3.929,2599.0186,46.176,7267.0,1.6679
3215.4876,311.1,314.382,0.9681,0.9687,0.9494,0.7854,2.2865,478.8213,434.8068,457.7396,260.836,460.4626,77.1182,320.3622,312.7119,306.3948,0.2612,3.8516,2578.2039,46.8558,7287.0,1.667
3215.64,311.1,314.787,0.9701,0.9676,0.9509,0.781,3.1886,480.4825,438.09,461.196,260.5514,460.6099,73.3816,319.1212,312.4897,305.6922,0.2793,3.8481,2585.3948,43.35,7129.0,1.6814
3215.7924,311.1,314.091,0.9706,0.968,0.9449,0.7367,6.6468,480.9026,441.9609,464.2934,258.5373,459.5315,70.5496,318.6962,312.5862,305.2209,0.2707,3.6583,2596.7847,43.3574,7193.0,1.7095
3215.9448,311.1,314.3226,0.9693,0.9815,0.9457,0.7492,7.5246,480.744,443.2505,465.6482,260.5983,461.0557,69.6451,318.8276,312.4515,306.3948,0.2683,3.8469,2614.7283,44.9903,7163.0,1.7009
3216.0972,311.1,314.2631,0.9663,0.9805,0.9385,0.7423,7.6612,480.5697,442.756,465.1287,260.0057,460.0677,70.4902,319.3187,311.5001,306.3444,0.2777,3.6484,2612.0107,46.2854,7172.0,1.7029
3216.2496,311.1,314.614,0.9649,0.9659,0.9358,0.7512,5.9247,480.1367,440.4201,463.6489,260.4414,459.9381,72.7292,320.1059,311.5001,307.315,0.2809,3.8067,2616.8206,44.6763,7212.0,1.6911
3216.402,311.1,314.5316,0.9636,0.9651,0.9396,0.7513,1.1236,479.5649,439.3156,462.4862,260.3849,460.4,71.5208,320.2096,311.3198,308.739,0.2803,3.7343,2607.2336,44.2144,7142.0,1.6872
3216.5544,311.1,314.4356,0.9767,0.9633,0.9494,0.7683,-1.1442,479.1714,436.2401,459.2485,260.6462,464.05,71.8618,320.876,311.45,308.6088,0.2733,3.8704,2604.1785,43.4708,7136.0,1.6737
3216.7068,311.1,313.8535,0.9761,0.9618,0.9587,0.8115,-4.5381,479.505,436.1278,458.1655,261.0212,468.2691,72.2918,321.3132,311.7854,308.6896,0.2798,3.8412,2587.6785,43.5808,7154.0,1.6709
3216.8592,311.1,313.7216,0.9764,0.9607,0.9631,0.7933,-8.8129,479.8955,435.6889,457.7046,263.1035,470.3669,74.3306,321.0275,311.5001,308.6088,0.2864,3.6534,2577.6294,41.4044,7062.0,1.656
3217.0116,311.1,313.4242,0.978,0.962,0.9685,0.8165,-9.0348,480.7619,434.8572,456.8308,262.8906,469.5939,73.7671,319.9557,311.5758,310.0392,0.2756,3.6867,2580.3872,39.6796,7194.0,1.6541
3217.164,311.1,313.3785,0.9813,0.9617,0.9739,0.8029,-6.7038,482.8691,436.748,458.817,262.7445,467.6147,70.1344,319.9557,311.3242,310.0392,0.2775,3.7095,2579.2688,36.423,7238.0,1.6623
3217.3164,311.1,314.9008,0.9815,0.9749,0.9745,0.7912,-7.7137,484.3975,437.3368,460.403,262.7759,469.8341,68.4737,321.1339,311.2278,309.0722,0.291,3.878,2576.158,35.4278,7225.0,1.6643
3217.4688,311.1,314.2098,0.9807,0.9752,0.9733,0.7593,-8.319,485.0271,439.3463,461.5466,262.7696,471.0195,68.3625,321.9857,311.3198,308.8652,0.2997,4.0011,2565.9502,34.1729,7311.0,1.672
3217.6212,311.1,314.382,0.9789,0.9735,0.9659,0.7565,-4.1243,492.125,450.0512,476.1943,262.9403,469.8026,70.8535,321.4909,311.5714,308.739,0.2806,4.0681,2571.6519,30.2455,7288.0,1.7116
3217.7736,311.1,314.0922,0.9787,0.9715,0.9641,0.7616,-3.238,488.6881,450.7704,475.8476,262.8107,469.569,72.1435,321.0979,311.5714,308.739,0.2967,4.0285,2571.7915,31.7556,7319.0,1.7152
3217.926,311.1,314.6027,0.9746,0.9667,0.9509,0.7732,-2.0621,486.0532,449.5617,473.2726,261.6457,470.1898,75.3092,321.1297,311.7309,309.8605,0.2955,3.7748,2579.793,32.6184,7340.0,1.7182
3218.0784,311.1,314.091,0.9688,0.9598,0.9307,0.7459,2.9967,483.3674,451.2362,476.3392,261.0913,463.3719,77.1182,321.6053,311.3198,310.7845,0.2655,3.5251,2593.821,37.1978,7306.0,1.7283
3218.2308,311.1,314.6197,0.9729,0.9472,0.9316,0.7559,5.0552,483.2019,450.6715,476.8506,259.7157,461.7582,75.9468,322.2393,311.3198,310.7845,0.2832,3.5971,2608.1899,38.4966,7335.0,1.7352
3218.3832,311.1,314.8575,0.9748,0.9495,0.9267,0.7748,-0.2747,478.9544,450.7034,476.8844,259.041,460.6549,75.1165,322.6195,311.6971,309.87,0.2913,3.646,2623.3018,38.7049,7371.0,1.7399
3218.5356,311.1,315.3875,0.9634,0.94,0.9301,0.797,3.4322,470.2923,485.7703,516.3924,258.2462,461.181,71.669,324.319,312.3761,309.744,0.2933,4.1516,2653.8296,65.458,7270.0,1.881
3218.688,311.1,316.165,0.9602,0.9493,0.933,0.7879,7.0915,470.1454,486.0319,516.6705,258.662,459.7461,69.5339,323.5954,312.5356,308.7793,0.2765,4.0398,2669.0071,60.568,7334.0,1.879
3218.8404,311.1,315.447,0.9528,0.952,0.9309,0.7596,5.5674,520.6143,479.4433,507.2937,258.1438,459.8255,68.5849,323.4644,312.6613,309.9553,0.2884,3.968,2637.3552,64.044,7301.0,1.8573
3218.9928,311.1,315.5612,0.9571,0.9511,0.9463,0.8149,7.3354,521.0872,478.4842,506.2789,259.9024,460.2636,71.5875,323.1132,312.5771,307.656,0.287,3.4868,2611.7573,47.0053,7343.0,1.841
3219.1452,311.1,314.9254,0.9582,0.9504,0.9497,0.7599,12.3061,523.425,483.4889,513.9671,260.4884,460.4929,73.4854,322.5888,312.9939,307.656,0.2672,3.4436,2603.8477,60.5353,7383.0,1.8561
3219.2976,311.1,315.328,0.9613,0.9527,0.9523,0.8058,16.5534,525.126,488.0928,518.8613,260.685,460.1766,71.7654,322.331,312.365,307.53,0.2654,3.479,2609.6509,44.1755,7268.0,1.8723
3219.45,311.1,315.3379,0.9641,0.9539,0.9539,0.7996,10.3068,519.4497,492.2657,523.2972,260.4833,460.4132,71.4689,322.7198,312.4907,307.53,0.2817,3.804,2614.052,63.3296,7295.0,1.8898
3219.6024,311.1,316.1527,0.9644,0.9676,0.9302,0.7003,7.7048,494.9204,492.7331,523.7941,261.6835,465.654,73.8784,323.3752,312.6166,307.53,0.2762,3.9339,2615.7129,71.3316,7303.0,1.8829
3219.7548,311.1,315.2191,0.9656,0.9683,0.9065,0.6629,7.5749,520.4886,494.5121,525.6852,262.3426,471.7664,76.3101,321.8063,312.365,307.6162,0.2872,4.1583,2628.6477,68.3512,7211.0,1.885
3219.9072,311.1,315.1547,0.9679,0.9705,0.9303,0.7381,8.4508,522.9943,494.8884,526.0853,261.9658,474.3395,74.4937,322.0261,311.6938,307.6967,0.2803,3.9766,2605.7629,64.1901,7267.0,1.8891
3220.0596,311.1,315.2141,0.9721,0.9738,0.9295,0.7202,3.1642,536.5571,501.5584,533.1758,263.3859,474.4698,70.3049,322.1953,312.365,307.6162,0.2736,3.8606,2584.6768,42.9786,7288.0,1.9043
3220.212,311.1,315.5065,0.9722,0.9759,0.8678,0.6915,6.045,550.5443,512.4491,544.3479,266.7882,484.1353,73.8784,321.1071,312.5749,306.4362,0.2812,3.5718,2573.2529,34.6343,7257.0,1.9208
3220.3644,311.1,315.2141,0.975,0.9751,0.8558,0.5971,6.6041,554.0164,516.0142,548.1348,272.5212,491.006,73.3223,323.5425,313.5811,307.7365,0.3199,3.4834,2591.5493,33.1847,7304.0,1.8935
3220.5168,311.1,315.4518,0.9685,0.9753,0.8683,0.59,3.108,561.4477,525.5052,558.2167,276.2525,504.1712,75.3982,323.3797,313.2453,307.53,0.3344,3.5317,2596.8132,25.2767,7222.0,1.9023
3220.6692,311.1,316.6892,0.9694,0.9768,0.883,0.6036,-3.9118,565.0517,526.6974,559.4832,282.1797,522.2314,73.7227,323.2804,313.5309,307.53,0.3156,3.687,2600.166,26.6294,7279.0,1.8665
3220.8216,311.1,315.1004,0.9669,0.9614,0.8775,0.6421,-4.9006,575.3046,528.4601,561.3556,286.1247,530.2187,77.993,322.4197,313.5811,307.7365,0.2925,3.713,2591.7717,29.3771,7332.0,1.847
3220.974,311.1,314.4414,0.9645,0.9398,0.9031,0.6065,-6.3868,590.4721,527.702,560.5503,288.6056,537.7139,84.5542,321.4528,313.4968,308.7026,0.3474,3.7534,2603.1992,33.6253,7259.0,1.8285
3221.1264,311.1,314.4678,0.9601,0.9336,0.9235,0.6542,-7.2665,588.2595,539.5158,573.0994,291.1548,543.2055,84.1168,321.9772,313.4968,308.7026,0.4076,3.8521,2602.3081,32.4842,7298.0,1.853
3221.2788,311.1,314.5801,0.9571,0.9304,0.9391,0.6502,-4.9208,576.0547,534.1109,567.3581,291.9289,547.5036,85.6589,322.366,313.4968,309.2235,0.395,3.9456,2606.74,32.9683,7324.0,1.8296
3221.4312,311.1,314.7926,0.9335,0.9177,0.8963,0.6656,-1.8624,567.1691,527.1443,559.9579,289.9059,545.3032,84.8804,322.366,313.4968,308.9631,0.3564,3.9091,2609.428,27.1095,7260.0,1.8183
3221.5836,311.1,314.7227,0.9468,0.9287,0.8957,0.7102,-4.3677,572.553,503.3094,535.037,286.3691,538.5918,86.2668,322.366,313.6224,309.2193,0.3332,3.7396,2602.6592,30.6315,7349.0,1.7576
3221.736,311.1,314.566,0.9544,0.9293,0.9103,0.7109,-5.2603,565.4488,497.4737,528.8335,282.0389,527.8314,83.6794,321.9772,312.7073,309.6139,0.3569,3.7393,2622.6895,30.802,7332.0,1.7638
3221.8884,311.1,314.852,0.9496,0.9401,0.9189,0.7327,-8.3485,557.7347,494.2023,525.356,272.3906,517.1949,79.4535,321.1071,312.7915,308.9096,0.3658,3.8502,2623.2451,34.9022,7371.0,1.8143
3222.0408,311.1,314.6792,0.9535,0.9545,0.9222,0.7542,-10.8968,532.8114,487.953,518.7127,273.1869,509.7749,79.4535,320.3246,312.456,308.5724,0.341,3.8716,2629.0725,44.9293,7397.0,1.7862
3222.1932,311.1,314.5603,0.9632,0.9508,0.9502,0.7771,-10.1039,550.909,476.9138,504.6172,273.0241,503.7128,74.3306,320.2722,312.5816,308.5724,0.3356,3.8195,2615.9424,64.1119,7322.0,1.7468
3222.3456,311.1,315.1392,0.95,0.9512,0.9612,0.7343,-10.9307,543.5627,461.5251,488.3347,272.2947,500.7945,74.8866,322.1998,312.0788,308.9631,0.3113,3.5776,2596.1802,66.9078,7409.0,1.6949
3222.498,311.1,314.2098,0.9314,0.9191,0.9788,0.7786,-5.4526,522.3885,447.4865,470.0982,268.8893,495.1231,70.0528,321.3742,312.0032,308.8286,0.3009,3.3531,2593.5168,78.9402,7427.0,1.6642
3222.6504,311.1,314.5603,0.9349,0.9174,0.9203,0.6714,-3.0164,521.1799,432.3992,455.205,262.1429,485.9993,72.6625,321.1501,312.5862,308.5724,0.3135,3.0053,2575.9709,85.7804,7399.0,1.6495
3222.8028,311.1,314.7386,0.9376,0.9367,0.8544,0.5802,-7.8865,510.353,461.5739,488.3863,256.8269,470.1597,64.322,321.0189,312.5862,309.0932,0.3078,3.1835,2585.0039,72.5702,7439.0,1.7972
3222.9552,311.1,315.3875,0.9443,0.9413,0.7877,0.5655,-9.3805,484.6996,453.3873,479.7241,243.8077,422.4706,55.9889,322.5785,312.3595,310.0002,0.2834,3.8016,2628.3372,82.2118,7374.0,1.8596
3223.1076,311.1,314.5603,0.9553,0.9546,0.7586,0.5271,-1.3987,477.1212,451.2065,475.0043,229.4357,410.7367,44.4901,322.0939,312.5063,307.3996,0.2318,5.2225,2682.0198,58.3594,7296.0,1.9666
3223.26,311.1,314.2571,0.9651,0.9597,0.6833,0.3714,-2.9414,473.5165,455.2122,480.5365,229.0888,412.7954,40.1011,320.1364,313.2322,309.3536,0.1615,4.9467,2657.6213,70.2802,7375.0,1.9871
3223.4124,311.1,314.787,0.9606,0.9547,0.5673,0.3095,-11.807,486.0916,464.9577,491.9667,239.2744,428.4159,40.761,321.2073,313.5471,310.1742,0.1382,4.3717,2585.3523,52.3617,7282.0,1.9432
3223.5648,311.1,314.0316,0.9626,0.9688,0.8,0.4868,-8.8229,523.4697,499.7177,529.7548,256.3811,479.0075,51.9928,321.2767,312.524,308.7901,0.1573,3.8062,2548.9866,50.5511,7356.0,1.9491
3223.7172,311.1,314.2631,0.9826,0.9796,0.85,0.5379,-0.5559,537.3963,518.1744,548.9136,271.3069,490.2164,62.4315,322.2571,311.8944,307.4858,0.2261,3.6384,2555.3018,45.9902,7374.0,1.9099
3223.8696,311.1,314.3226,0.9882,0.984,0.875,0.5128,-0.5682,557.9826,528.7595,560.1265,273.4838,506.3334,77.9041,320.9238,312.2722,307.6162,0.2868,3.6546,2560.8208,43.3584,7278.0,1.9334
3224.022,311.1,314.4951,0.9795,0.9629,0.8668,0.5033,-0.7766,565.8225,529.5079,562.4686,281.5557,517.5495,80.6842,321.8462,263.1316,307.6162,0.4118,3.866,2571.031,46.3686,7350.0,1.8807
3224.1744,311.1,314.2631,0.972,0.9565,0.8767,0.4935,0.3066,571.4103,536.1887,567.9966,282.1862,522.269,80.0837,322.2307,312.4021,307.6162,0.406,4.0352,2590.342,43.5275,7353.0,1.9001
3224.3268,311.1,314.2631,0.972,0.9565,0.8664,0.3936,4.6507,571.4103,536.1887,567.9966,282.177,530.9979,71.0685,321.1906,312.2722,308.7901,0.2979,4.5991,2615.2195,43.5275,7310.0,1.9002
3224.4792,311.1,315.0796,0.9738,0.9593,0.8509,0.3884,5.5491,589.6805,564.2796,598.5781,285.6212,531.5096,72.707,322.1039,312.4061,308.7901,0.2971,5.0609,2629.199,35.1494,7384.0,1.9756
