DEPT,SP,NEUT,GR,CALI,̂,LLD
3574.0,33.41583905,3.48767938,13.73903065,0.29714546,287.488074,422.40040337
3574.2,33.34925764,3.52593466,13.72864137,0.2925585,289.13816158,399.77629304
3574.4,33.2262677,3.572114,13.71044938,0.28125236,291.49384576,397.08021213
3574.6,33.10529886,3.6184352,13.67735338,0.26995395,296.74813231,420.53966944
3574.8,32.98158722,3.64344746,13.54220454,0.26563454,306.15594748,448.53925917
3575.0,32.77296116,3.6265718,13.19949044,0.26984964,318.59046965,454.3123854
3575.2,32.40067055,3.57001685,12.63165467,0.27824754,331.09475566,433.72901255
3575.4,31.89107459,3.50482422,11.96045643,0.28498878,341.10643964,408.15288864
3575.6,31.38490929,3.47097197,11.37424986,0.28716118,348.36571447,399.72301354
3575.8,31.03821783,3.48758218,10.98862281,0.28546579,354.9744312,407.32441743
3576.0,30.91110986,3.54134081,10.77327082,0.28195197,363.76070137,409.64004387
3576.2,30.94293842,3.6021235,10.61114108,0.27802402,376.1948107,389.94030533
3576.4,31.01597018,3.64682874,10.41681802,0.27431652,391.24711137,353.7027245
3576.6,31.03842528,3.6697363,10.18912417,0.2714821,405.73786366,321.21313695
3576.8,30.97795874,3.67529517,9.97374558,0.27027991,415.92779892,306.25552723
3577.0,30.85182362,3.66734032,9.80612239,0.27074854,419.36606028,305.65739417
3577.2,30.70564968,3.64763065,9.69903042,0.27151618,415.89421757,307.85709891
3577.4,30.58984366,3.62226029,9.6525582,0.27053472,407.29152525,306.31920396
3577.6,30.53791974,3.60439598,9.64927516,0.2668631,396.19974535,302.93658524
3577.8,30.56288237,3.60597933,9.64985759,0.26181658,385.44206381,301.79263772
3578.0,30.66892016,3.62492746,9.62386271,0.25809681,377.74798133,303.86534057
3578.2,30.85474538,3.64307935,9.59889745,0.2574349,375.06981085,307.97384575
3578.4,31.10549836,3.64001839,9.66480495,0.25925836,377.17892742,314.45090335
3578.6,31.39132926,3.61122787,9.88243734,0.26150739,380.88412815,325.03659738
3578.8,31.69475445,3.57125427,10.17072876,0.26247164,381.7398172,340.54347303
3579.0,32.03521646,3.53656789,10.34018803,0.26164707,377.47043266,359.70709909
3579.2,32.44221473,3.50677164,10.31250591,0.25891421,369.70911982,380.19745312
3579.4,32.8861061,3.46751607,10.32186305,0.25391356,361.92834123,399.37002039
3579.6,33.25295205,3.40885319,10.82717178,0.24671008,355.70338587,414.28329996
3579.8,33.42118822,3.33488558,12.12634036,0.23895438,349.6006225,422.83768249
3580.0,33.37503265,3.25215897,14.02341261,0.2336557,341.7728773,425.49194834
3580.2,33.23680253,3.15548421,15.90850489,0.23316845,332.96138645,425.82750715
3580.4,33.17786,3.03534654,17.21065686,0.23708485,326.35481232,428.05269481
3580.6,33.29644593,2.90029532,17.79272507,0.24219394,324.8606609,433.82104356
3580.8,33.57009163,2.7831948,17.93495231,0.24484465,328.84995192,441.65876149
3581.0,33.90556562,2.71672083,17.99501371,0.2437861,336.55815661,449.35043668
3581.2,34.21230613,2.70371067,18.12641308,0.24116181,345.98453863,456.37244748
3581.4,34.43602255,2.71631416,18.28451475,0.24091563,356.13130747,464.10396809
3581.6,34.55707995,2.72462772,18.39586808,0.24549698,366.84699214,474.08781288
3581.8,34.58373071,2.72185401,18.45906269,0.25306119,378.15840646,486.38349152
3582.0,34.54271324,2.720959,18.51374798,0.25758225,389.7785626,499.30996136
3582.2,34.45350088,2.73349552,18.58311898,0.2527599,400.93383091,510.41146131
3582.4,34.30341218,2.75769762,18.66937239,0.23754328,410.61200221,517.94234306
3582.6,34.06056437,2.78562278,18.77283316,0.2185619,418.12467623,522.1978603
3582.8,33.72028447,2.81491492,18.89350079,0.20622807,423.37784064,525.25189633
3583.0,33.34664307,2.84922977,19.03093216,0.20701499,426.10689359,529.00473478
3583.2,33.04948468,2.89008225,19.18713949,0.21861104,424.66195049,532.89580156
3583.4,32.90953401,2.9332771,19.35085176,0.23245371,416.52349721,534.00519731
3583.6,32.91662694,2.97283487,19.4797144,0.24090262,401.32459712,529.64671982
3583.8,32.9790345,3.0048011,19.51098894,0.24239578,383.68101075,520.19564404
3584.0,32.99485761,3.0247513,19.42825049,0.24041244,371.95590693,509.17074463
3584.2,32.92888213,3.02575739,19.31557166,0.2386653,372.66135444,500.44668714
3584.4,32.82829033,3.00323826,19.31777399,0.23790507,384.96915879,495.62878384
3584.6,32.77997353,2.96440172,19.51115843,0.2367186,400.94843454,494.04567069
3584.8,32.85266125,2.92978665,19.80525932,0.23419506,411.82055775,494.63297654
3585.0,33.06607763,2.92068248,19.99875135,0.23130993,414.5097086,497.23206345
3585.2,33.39228098,2.94231745,19.9768037,0.23011468,412.57811747,502.28488106
3585.4,33.78517148,2.97786488,19.86145324,0.23200466,411.57163906,509.8453579
3585.6,34.20987152,3.00060354,19.9257658,0.23647523,414.18051488,519.42806211
3585.8,34.65053316,2.99530739,20.30818516,0.24127539,419.63553641,530.13401401
3586.0,35.09230242,2.97013046,20.81452745,0.24394496,426.37435421,540.30554475
3586.2,35.51315008,2.94904354,21.05232064,0.24444011,433.74605567,547.18782118
3586.4,35.90965476,2.9521108,20.80302743,0.24690982,441.23340139,548.11134288
3586.6,36.31996796,2.9803529,20.24396705,0.25787892,447.30932614,542.93368701
3586.8,36.79938639,3.01601014,19.77919411,0.2805675,450.24070852,535.21423708
3587.0,37.36857871,3.03586227,19.65433444,0.30954067,449.98337801,530.08807845
3587.2,37.99096989,3.02680345,19.78149457,0.33165349,448.58418136,530.36936114
3587.4,38.6088361,2.99273675,19.92930244,0.33473255,448.43473509,534.56833658
3587.6,39.19611756,2.95005212,20.00657405,0.31783299,450.36284461,538.69816342
3587.8,39.76987281,2.91609801,20.10767641,0.29353601,453.38837443,539.41040396
3588.0,40.35966966,2.89967058,20.31208339,0.27878796,455.7483653,536.18527317
3588.2,40.97329292,2.89895729,20.53141554,0.28142802,455.95458371,530.78454439
3588.4,41.58803031,2.90563748,20.58777858,0.29456858,453.48296441,525.73622119
3588.6,42.14285657,2.91096245,20.40822213,0.30390093,449.22878115,522.7300336
3588.8,42.53290828,2.91049956,20.09769145,0.30070003,445.25491815,521.45270856
3589.0,42.64149091,2.90533187,19.83257976,0.28819609,443.22792894,520.19888412
3589.2,42.41984995,2.90077135,19.7088776,0.27632543,442.63723115,519.24134838
3589.4,41.94874698,2.90438715,19.58175356,0.27157299,440.95478739,523.36737294
3589.6,41.39085815,2.92470848,19.73798272,0.2722627,436.08651523,538.7409987
3589.8,40.87182079,2.96979111,19.99090284,0.27249827,428.75947389,564.38281897
3590.0,40.41923942,3.04341721,19.99548296,0.26894533,422.086738,587.88483576
3590.2,40.01319615,3.14066407,19.82124002,0.26335474,418.69054114,593.19908662
3590.4,39.66450107,3.24738299,19.60760473,0.25955631,418.37482699,575.26456742
3590.6,39.41365677,3.34997719,18.83711464,0.25924863,418.67712184,546.09256073
3590.8,39.27073574,3.4468142,16.85234258,0.26093712,417.34646011,524.1645533
3591.0,39.19513431,3.54929244,14.09543366,0.26210382,414.1047994,516.83686055
3591.2,39.13615729,3.66564351,11.95329684,0.26143408,410.23115263,513.8015649
3591.4,39.06516051,3.78298331,11.19358755,0.259125,407.08124971,498.09824893
3591.6,38.95356011,3.87018434,11.29002177,0.25591906,405.11353834,463.10567172
3591.8,38.75119205,3.90231796,11.42045447,0.25230793,404.02149645,419.00389226
3592.0,38.43139627,3.88196127,11.38620309,0.24862199,403.23763507,384.30571353
3592.2,38.06380017,3.83451385,11.36603941,0.24552777,402.07031659,371.88703647
3592.4,37.80184181,3.78529795,11.43990857,0.24398081,399.769453,381.54811017
3592.6,37.76044764,3.74381405,11.61778418,0.24445307,396.00295593,402.80785833
3592.8,37.91748042,3.70527666,12.12234665,0.24624024,391.5108509,423.20134791
3593.0,38.15348386,3.6565468,12.67163943,0.24763939,387.93061747,435.37420611
3593.2,38.38177093,3.57737013,13.03233854,0.24708158,386.46714297,439.08345995
3593.4,38.61546147,3.44712417,13.19584622,0.24436565,386.47334061,438.42102349
3593.6,38.90331999,3.26494466,13.44832006,0.24089601,385.66149604,437.4883032
3593.8,39.23678955,3.06629037,14.2051369,0.23864442,382.06379543,438.05906275
3594.0,39.55176219,2.91012644,15.69367445,0.2386741,375.97392357,440.23733179
3594.2,39.80263112,2.83865526,17.72451214,0.2403285,369.75652284,443.20161948
3594.4,40.00581035,2.84580089,19.75166469,0.2418861,365.62531852,445.54767913
3594.6,40.19335947,2.88605361,21.20929186,0.24202117,363.70073864,445.26431359
3594.8,40.35805688,2.91356964,21.86036113,0.24083742,362.27711322,440.88010973
3595.0,40.46149503,2.91283569,21.89417609,0.23944649,359.88482569,432.97635952
3595.2,40.49322941,2.89721031,21.71792062,0.23844369,357.00728377,424.39110837
3595.4,40.48857304,2.88504984,21.64968466,0.23701286,355.68377571,418.57819594
3595.6,40.48403649,2.8815751,21.77062005,0.23380755,357.42272769,417.47967365
3595.8,40.47760258,2.87977708,21.77218127,0.22884768,361.4315625,420.48683748
3596.0,40.44296907,2.87262681,21.70778,0.22446305,364.85382296,425.34889024
3596.2,40.35884465,2.86152233,21.4979717,0.22395816,364.92959178,429.35138391
3596.4,40.19538834,2.85412108,21.16121066,0.22894097,361.28972259,430.32433469
3596.6,39.8829542,2.85542805,20.93370749,0.23773803,356.32110758,427.30241572
3596.8,39.34096693,2.86188425,21.03181152,0.24631742,353.14871372,421.04772522
3597.0,38.56372329,2.86543373,21.39147928,0.25089401,352.97091241,413.9583642
3597.2,37.66852565,2.86211099,21.71229309,0.2500932,354.21399867,408.76452183
3597.4,36.83523704,2.85661855,21.69155837,0.2451782,354.17423336,406.54756349
3597.6,36.18724635,2.85613784,21.36914698,0.23868655,351.48256724,405.85617077
3597.8,35.72701501,2.86176948,21.26756143,0.23293832,347.05336661,403.98752859
3598.0,35.37828011,2.86673941,21.80707846,0.22940827,342.86592339,399.56025594
3598.2,35.06829767,2.86352651,22.49256426,0.22870992,340.03047183,393.98615149
3598.4,34.77129777,2.85146148,22.29232436,0.23056867,338.17911125,390.35679536
3598.6,34.4963557,2.83673829,21.04255663,0.23379594,336.42876077,390.63244643
3598.8,34.26613955,2.8264832,20.06982676,0.23679999,334.50599065,393.78661536
3599.0,34.11136683,2.82384029,19.41571292,0.23868719,332.80816881,396.59946453
3599.2,34.06334512,2.8281436,19.38249404,0.23985519,331.71302323,396.41296106
3599.4,34.12939966,2.8373241,19.72067393,0.24135431,331.10023784,393.36071983
3599.6,34.2726146,2.84860214,20.01093762,0.24367866,330.48853244,389.93324492
3599.8,34.42532502,2.85737653,20.01939319,0.24643383,329.46183868,388.43561274
3600.0,34.52813964,2.85825438,19.82709521,0.2492393,327.90982811,388.67022224
3600.2,34.5617835,2.84910281,19.70393208,0.25257815,326.08549084,388.14439288
3600.4,34.54988119,2.83400862,19.8725275,0.25738683,324.58975672,384.75580572
3600.6,34.5303452,2.82053654,20.34008771,0.26371365,324.10163739,379.35864916
3600.8,34.52677502,2.81247559,20.90120505,0.27012471,324.87160952,375.57462247
3601.0,34.53588132,2.80572355,21.30181208,0.27454261,326.43840754,376.92424122
3601.2,34.54374982,2.79291421,21.43438519,0.2756915,327.99850419,383.89957281
3601.4,34.54324572,2.77310772,21.38676103,0.27392121,329.08860943,393.74724471
3601.6,34.53908009,2.75601081,21.31118104,0.2708314,329.8927615,402.81729282
3601.8,34.53732843,2.75457018,21.26426345,0.26838852,330.85226788,409.01569619
3602.0,34.53848139,2.77298358,21.18012842,0.26803702,332.1225013,412.25395689
3602.2,34.53959828,2.80160661,20.97381406,0.26986525,333.49407754,413.10996758
3602.4,34.53903893,2.82475067,20.65194242,0.27233151,334.74700471,411.7857513
3602.6,34.53864482,2.83355519,20.31888737,0.27320505,335.88234162,408.48731488
3602.8,34.53935299,2.83110212,20.0864909,0.27159485,337.02532621,404.2805662
3603.0,34.53996436,2.82691842,19.98570772,0.26922744,338.21274426,400.78095334
3603.2,34.53776234,2.82802317,19.954054,0.26913294,339.41064025,398.6941244
3603.4,34.5340159,2.83460041,19.89473559,0.2724835,340.61938752,397.02554137
3603.6,34.5347421,2.84088263,19.75429067,0.27672253,341.88015033,394.1934001
3603.8,34.54231392,2.83819277,19.56244305,0.27738895,343.14745439,390.06435841
3604.0,34.54903984,2.81885355,19.41163004,0.27224888,344.29306404,386.52194922
3604.2,34.54228082,2.78199932,19.39890134,0.26362483,345.27776505,385.67099995
3604.4,34.52366975,2.73743609,19.57657416,0.25651739,346.36272562,387.44473888
3604.6,34.52163636,2.70167437,19.92645972,0.25428802,347.87601002,389.18268684
3604.8,34.5805669,2.68676815,20.3651449,0.25602169,349.55407361,387.80695378
3605.0,34.72926877,2.69122048,20.77706499,0.25777975,350.24167019,382.61312863
3605.2,34.95936927,2.70277256,21.0650113,0.25623513,348.64135713,376.00938304
3605.4,35.22638366,2.71049245,21.19875059,0.25141827,344.58490378,371.44314489
3605.6,35.47224563,2.7134799,21.22009247,0.24649252,339.41411296,370.48554624
3605.8,35.65041128,2.71781893,21.20498186,0.24507915,334.89988526,371.64103594
3606.0,35.73968411,2.72752241,21.21615579,0.24841748,331.74871622,371.83567623
3606.2,35.74043005,2.74083534,21.27396796,0.25453863,329.26790062,369.07443806
3606.4,35.65741144,2.75481173,21.34934481,0.25995821,326.36628448,363.94709292
3606.6,35.48761455,2.76982906,21.37865333,0.26242677,322.6381703,359.00954885
3606.8,35.2281518,2.78734282,21.29484515,0.26241269,318.52780501,356.79328694
3607.0,34.90093223,2.80438681,21.06943365,0.26214841,314.78069759,358.22760267
3607.2,34.55962303,2.81399107,20.74478858,0.26339683,311.98324594,362.25549516
3607.4,34.26092887,2.81151168,20.42439697,0.2660577,310.40090387,366.61451623
3607.6,34.02459129,2.79931859,20.22904104,0.26858311,309.8445488,369.12808969
3607.8,33.82635901,2.78472861,20.23683252,0.26950442,309.67366423,368.85400491
3608.0,33.63659188,2.77413194,20.44009291,0.26844684,309.38767119,366.52604106
3608.2,33.46274427,2.770224,20.73793997,0.26607684,309.41046211,363.9283076
3608.4,33.34601601,2.77396691,20.9868577,0.26350355,310.97417547,362.61390909
3608.6,33.31537999,2.78587838,21.0743311,0.26176181,314.70420009,362.79076456
3608.8,33.34929398,2.80391247,20.97321112,0.26159906,319.33089995,363.21203571
3609.0,33.3861626,2.82111263,20.73462913,0.26325193,322.208903,362.15629573
3609.2,33.36507878,2.82741441,20.43030755,0.26621493,321.42608044,358.71249878
3609.4,33.26084462,2.81609252,20.1043879,0.26929644,317.2720482,353.48388679
3609.6,33.08927069,2.78916401,19.78101785,0.27111324,311.58334051,348.25404324
3609.8,32.89351318,2.75720078,19.51097777,0.27093699,305.9468152,344.88455415
3610.0,32.72481057,2.73309216,19.3854947,0.26922528,300.82601282,344.18002225
3610.2,32.61744365,2.72458306,19.48014487,0.26740839,296.2067707,345.59253933
3610.4,32.57068597,2.73017805,19.7824245,0.26697126,292.51339806,347.94569131
3610.6,32.55424194,2.74152912,20.19394972,0.26851268,290.5111896,350.43416413
3610.8,32.54401794,2.75014005,20.61525854,0.27144929,290.42516011,352.92155204
3611.0,32.54692574,2.75281483,21.02683428,0.27451019,291.57072924,355.32744611
3611.2,32.58028928,2.75175338,21.4622293,0.27650118,292.93293927,357.01490818
3611.4,32.61936086,2.75008845,21.90396285,0.27677555,293.99932345,357.08230683
3611.6,32.58943403,2.74872268,22.22600789,0.27548071,294.98031602,355.30191641
3611.8,32.42813744,2.74762179,22.27700451,0.27361136,296.35966319,352.55827686
3612.0,32.16374764,2.74844481,22.02614257,0.27276926,298.2935141,350.21840392
3612.2,31.9079595,2.75246906,21.61220679,0.27426449,300.28943136,349.07958586
3612.4,31.75942411,2.75547596,21.22754447,0.27796238,301.43595031,348.98753766
3612.6,31.72368576,2.74759662,20.95792463,0.2821428,301.23905703,349.26656229
3612.8,31.73807067,2.72210598,20.75808671,0.28509618,300.31274922,349.44393345
3613.0,31.76040948,2.68549885,20.59235249,0.28714624,299.80481544,349.48007413
3613.2,31.80641387,2.65640652,20.55148094,0.29051572,299.74286083,349.42143888
3613.4,31.9012698,2.65081742,20.77498976,0.2965428,298.24987371,349.23854902
3613.6,32.02419074,2.66749913,21.23455159,0.30316628,293.25753707,349.09891387
3613.8,32.12798039,2.68928739,21.64451162,0.30595418,285.39547802,349.70739165
3614.0,32.20318611,2.69963388,21.68209742,0.30236407,278.65627757,352.03314853
3614.2,32.29205242,2.69783442,21.34019,0.29479573,277.40775806,356.36468915
3614.4,32.43736843,2.69738202,20.99558369,0.28897298,282.53730699,361.61864399
3614.6,32.63947592,2.71018968,21.03925051,0.28898849,290.72299845,365.76201685
3614.8,32.87703719,2.73346446,21.43540893,0.29395516,297.47394365,367.14786992
3615.0,33.14770854,2.75270475,21.72083529,0.29927308,300.62101418,365.55200172
3615.2,33.45791641,2.75581739,21.49163303,0.30069622,300.99741284,362.17126743
3615.4,33.77616803,2.7432415,20.84234503,0.29725899,300.43995891,358.78619256
3615.6,34.02784267,2.72458415,20.25648169,0.2912802,299.89130623,356.93673458
3615.8,34.15682793,2.70789913,20.08823177,0.28655929,299.29824063,357.5216654
3616.0,34.18270437,2.69370804,20.23708109,0.2861756,298.47271096,360.65096098
3616.2,34.17323274,2.67858435,20.3525066,0.29076281,297.47120347,365.48229011
3616.4,34.16483489,2.66188247,20.26862232,0.29792948,296.37508817,370.24041507
3616.6,34.12954074,2.64740386,20.15042439,0.30375113,295.20598786,372.85503233
3616.8,34.02841322,2.6396673,20.22372758,0.30585088,294.14068651,372.10286795
3617.0,33.87943375,2.64041988,20.47286928,0.30539736,293.59009674,368.44108582
3617.2,33.75655635,2.64912983,20.65609714,0.30579699,293.89342191,363.68082279
3617.4,33.71680765,2.66488192,20.58979606,0.30939402,295.01810431,359.62110788
3617.6,33.74282708,2.68614987,20.34394635,0.31574548,296.63547102,356.78775383
3617.8,33.76847699,2.70938171,20.15133079,0.32306124,298.40141336,354.37037306
3618.0,33.75350778,2.72989033,20.17592148,0.33051833,300.05039266,351.35936661
3618.2,33.72475746,2.74526762,20.40945257,0.33820321,301.25649356,347.62430766
3618.4,33.74748954,2.75748289,20.7579153,0.34489582,301.64432449,343.93696089
3618.6,33.85747192,2.76956111,21.15334879,0.34718716,301.08050363,341.17309546
3618.8,34.02227852,2.78001576,21.53613626,0.34196898,299.85527985,339.74906118
3619.0,34.16208757,2.78138754,21.77403308,0.3298269,298.43578698,339.82001587
3619.2,34.20701976,2.76571436,21.68813687,0.31552237,296.99731486,341.58712358
3619.4,34.14569942,2.73225207,21.22139373,0.30477071,295.24232206,345.0148118
3619.6,34.02239117,2.69011967,20.55278544,0.30042115,292.80014964,349.31789595
3619.8,33.88974413,2.65280658,19.99922121,0.30113284,289.62690277,353.1852855
3620.0,33.7643941,2.62897709,19.77364992,0.30308151,286.0066222,355.81357522
3620.2,33.62492041,2.61845012,19.83942612,0.30288403,282.25699164,357.59019718
3620.4,33.45178981,2.61577276,19.99242954,0.2997492,278.5996072,359.5804149
3620.6,33.25953636,2.61671016,20.05464589,0.29536129,275.53246094,362.35007779
3620.8,33.0844011,2.62053917,19.97344676,0.29163714,273.96626772,365.33693632
3621.0,32.94463769,2.62733096,19.77646906,0.28837389,274.54421727,367.37617041
3621.2,32.82366965,2.63515477,19.49889314,0.28380351,276.67630713,367.66218139
3621.4,32.69397215,2.64153814,19.18623116,0.27824532,278.5366838,366.1773262
3621.6,32.55448285,2.64666493,18.93197652,0.27660133,278.69780843,363.54610634
3621.8,32.43737598,2.65327353,18.84604784,0.28525848,277.93074281,360.72285001
3622.0,32.38173955,2.66266974,18.93747366,0.30533874,278.99045474,358.83453352
3622.2,32.40939003,2.67156537,19.04945364,0.32936647,284.01029917,358.85565904
3622.4,32.52149406,2.67387053,18.96640682,0.34591533,291.80016707,360.95527563
3622.6,32.69633258,2.66623425,18.63011614,0.3483511,297.997077,364.03127021
3622.8,32.88019068,2.65145985,18.24959533,0.3390882,298.37487636,366.27790853
3623.0,32.99342037,2.63614576,18.14639837,0.32601972,292.43479785,366.70803833
3623.2,32.97440151,2.62521678,18.45164802,0.3157511,283.92825776,366.16360152
3623.4,32.83527406,2.61896635,18.98153806,0.30969542,277.95943415,366.65539796
3623.6,32.67597805,2.61534773,19.42029774,0.30489116,277.45782544,369.60261069
3623.8,32.62958424,2.61434491,19.60234236,0.29771986,281.9096949,374.74623487
3624.0,32.77158464,2.61906837,19.57478996,0.28809053,288.60221163,380.73458572
3624.2,33.06858689,2.63257821,19.42045472,0.28146469,294.64856575,386.46604834
3624.4,33.40240057,2.65391878,19.1273617,0.28602946,298.30454079,391.48353612
3624.6,33.65175405,2.67725043,18.6965117,0.30557602,299.51626703,395.3102016
3624.8,33.76657149,2.69506793,18.3118062,0.33390875,299.76611862,397.03743877
3625.0,33.77986443,2.70233411,18.27970648,0.35774528,301.20621287,396.02280355
3625.2,33.75850835,2.69858883,18.72994684,0.3665554,305.19093773,392.82693893
3625.4,33.7440993,2.68797544,19.41980079,0.36027254,311.19037914,389.09661929
3625.6,33.73742138,2.67705859,19.89176098,0.34741281,317.05551985,386.49590845
3625.8,33.73202528,2.67182147,19.84604009,0.33636741,320.45254951,385.96499121
3626.0,33.74030271,2.67532411,19.35502498,0.32945165,320.332031,387.82634859
3626.2,33.78158388,2.68697024,18.74624492,0.32424386,317.30699507,391.89869757
3626.4,33.86015184,2.703425,18.31886551,0.31806348,313.24226543,397.09120403
3626.6,33.96814637,2.72051872,18.16640863,0.30990243,310.56227411,401.24585046
3626.8,34.1119719,2.73448623,18.1951755,0.29990339,311.28401679,402.29539744
3627.0,34.31106253,2.74170115,18.24710207,0.2897528,315.90723272,399.94578058
3627.2,34.55895476,2.73840996,18.22703145,0.28359725,322.75342725,396.04428381
3627.4,34.79849819,2.72208456,18.17901073,0.28623256,328.81079603,393.07057303
3627.6,34.95394768,2.69498545,18.25881558,0.29840576,331.94113339,392.20339195
3627.8,34.99366525,2.66601409,18.58091255,0.31447597,332.40382669,392.70657251
3628.0,34.95506106,2.64662461,19.05372128,0.32603221,332.09846378,392.87274702
3628.2,34.91028969,2.64241872,19.39322599,0.32809377,332.30065995,391.32778554
3628.4,34.90790602,2.64886739,19.35207284,0.32194671,332.28021293,387.67877693
3628.6,34.94582292,2.65688711,18.96539922,0.31269223,330.39832726,382.5205038
3628.8,34.98006995,2.66137191,18.5542374,0.30522264,326.2580943,377.06711797
3629.0,34.95516102,2.66278997,18.4629381,0.30230883,321.51864007,372.53952817
3629.2,34.83910445,2.66142617,18.78773275,0.30441166,318.45366233,369.4849651
3629.4,34.64769836,2.65402264,19.33762006,0.30958423,317.84381291,367.53776241
3629.6,34.43777969,2.63980978,19.82754899,0.3140976,318.50488218,365.81879122
3629.8,34.26443167,2.62807932,20.08752356,0.31495504,318.85780521,363.59522347
3630.0,34.13690594,2.63328744,20.12020417,0.31287399,318.61583373,360.62943505
3630.2,34.02011364,2.65966522,20.0229541,0.31206159,318.6379637,357.08370269
3630.4,33.87386731,2.69224539,19.88789716,0.31616022,319.20325442,353.39815301
3630.6,33.68432069,2.70805664,19.75933692,0.32449892,318.87445458,350.28701036
3630.8,33.46360519,2.69715878,19.64481333,0.33322808,315.56213519,348.57839349
3631.0,33.23607207,2.6727047,19.54084717,0.33998091,308.93414742,348.7449843
3631.2,33.02878492,2.6597307,19.45175634,0.34630019,301.42125243,350.42911997
3631.4,32.8595325,2.67447204,19.39093881,0.35503234,296.49703033,352.51912062
3631.6,32.71937904,2.71182185,19.36682611,0.36533832,295.73739315,353.81843549
3631.8,32.57373357,2.7494019,19.3800042,0.37161308,297.5782675,353.83615067
3632.0,32.39305492,2.76406338,19.43398727,0.36826756,298.88487211,353.18144943
3632.2,32.18117601,2.74975071,19.5376669,0.35556416,297.66491913,353.02534622
3632.4,31.96610726,2.72334324,19.6966431,0.34007022,294.34773066,353.84669957
3632.6,31.76684551,2.71113495,19.91027354,0.32882726,290.84018477,354.65861134
3632.8,31.57803553,2.72483123,20.17148958,0.32314235,288.90325824,353.90783687
3633.0,31.38552713,2.75004667,20.45504374,0.31859804,289.1906443,351.74409941
3633.2,31.18524457,2.76001277,20.68675943,0.31114387,291.22244525,351.45920392
3633.4,30.98313935,2.74166393,20.74214037,0.30246368,293.80713326,358.15107114
3633.6,30.78471753,2.7077279,20.51926231,0.29863629,295.67562944,374.95088232
3633.8,30.58993124,2.68282639,20.04818563,0.30375733,296.34242773,399.9940299
3634.0,30.39420776,2.68081184,19.5274595,0.31501727,296.45984832,426.88422554
3634.2,30.19379485,2.69722316,19.21518088,0.32408485,297.04645294,448.5017023
3634.4,29.98881453,2.72032102,19.24128168,0.32379299,298.24697861,461.1675737
3634.6,29.78840653,2.74350517,19.51302644,0.31403807,299.36900089,466.01539126
3634.8,29.60009789,2.76430807,19.81609407,0.30215408,300.00476689,466.97392577
3635.0,29.41590987,2.77792393,20.02122429,0.29720607,300.78126603,467.50028496
3635.2,29.2118151,2.77762204,20.18819356,0.30274857,302.61325685,468.74540964
3635.4,28.98988223,2.76303469,20.45497704,0.31417614,305.75431892,470.36641169
3635.6,28.82206591,2.74492929,20.83366346,0.32275508,310.25324915,472.65363696
3635.8,28.82394538,2.73829238,21.13886882,0.32227971,316.92890472,477.43073447
3636.0,29.05296838,2.7506434,21.13655242,0.31268462,326.88713808,486.57303104
3636.2,29.43434555,2.77647125,20.75323621,0.2988101,339.723587,499.58984505
3636.4,29.80908323,2.80116671,20.13240379,0.28703322,352.9503448,512.98708149
3636.6,30.06339455,2.81019264,19.49338887,0.28281712,363.97610838,522.37540559
3636.8,30.2075181,2.79740795,18.94257203,0.28902693,372.49753197,525.40749211
3637.0,30.34786464,2.76916223,18.43887414,0.3038722,380.44059523,523.14936383
3637.2,30.6018776,2.74169563,17.91376626,0.32037756,389.57631696,519.20115158
3637.4,31.03145361,2.73362877,17.38893305,0.33016862,399.78996332,517.71355549
3637.6,31.61751036,2.75554619,16.9596014,0.32997781,409.74844586,521.37402307
3637.8,32.27517066,2.80253343,16.6798044,0.32478001,418.49574278,529.83339595
3638.0,32.90576032,2.85463929,16.50495378,0.32322764,425.78527894,539.44183053
3638.2,33.45664871,2.88564646,16.37163962,0.32895651,431.24809878,545.11809023
3638.4,33.9368199,2.87736032,16.31734817,0.33658823,434.05225642,543.64565618
3638.6,34.37397267,2.83147159,16.45941539,0.33698014,433.77999335,535.98121401
3638.8,34.7722126,2.77093682,16.82895406,0.32659187,431.3396372,526.46631845
3639.0,35.12599164,2.72778708,17.24720402,0.31144173,428.7776888,519.64348558
3639.2,35.45909392,2.72322452,17.42488337,0.30165946,428.28674518,517.52482504
3639.4,35.82134477,2.75422386,17.21958197,0.3023077,431.05275713,519.3034494
3639.6,36.23305836,2.79706531,16.77945045,0.30956159,436.57911031,523.01786884
3639.8,36.66160279,2.82633125,16.41597492,0.31530471,442.95370081,527.36086185
3640.0,37.06623694,2.83305517,16.33685304,0.31474659,447.93943487,532.19811645
3640.2,37.45470571,2.82793445,16.51095203,0.30953777,450.4278212,537.97458127
3640.4,37.8677533,2.8282487,16.76887673,0.30438578,450.86405301,544.54280586
3640.6,38.31275393,2.842115,16.99170771,0.30180903,450.43156641,550.26561775
3640.8,38.73963346,2.86389239,17.18054039,0.30057249,449.8158551,552.49835161
3641.0,39.09196007,2.88270657,17.39660914,0.2979553,448.87554691,549.58883604
3641.2,39.35527054,2.89354379,17.68034407,0.29267059,447.32563564,542.7533847
3641.4,39.54651888,2.90007843,18.03125175,0.2856362,445.60999201,535.71605376
3641.6,39.67330546,2.90757321,18.41584046,0.27882316,444.82224437,531.82508261
3641.8,39.72837502,2.9136052,18.76992644,0.27387869,445.60281789,531.37023762
3642.0,39.70648269,2.90718009,19.01420159,0.27147487,447.00560342,531.79210419
