DEPT,PZ,GZ,CALI,SP
102.0,5.40195691,5.06664031,40.56434128,-3.24817518
102.2,5.3977572,5.12497175,40.76234576,-3.24817518
102.4,5.39354997,5.21408666,40.924944,-3.24816193
102.6,5.38935991,5.3415088,40.97872085,-3.24790082
102.8,5.38516206,5.39088403,41.15548651,-3.25033086
103.0,5.38081594,5.51878899,41.32236206,-3.26065237
103.2,5.37614401,5.6224674,42.0150368,-3.26799926
103.4,5.38274071,5.7596239,43.60902395,-2.98634418
103.6,5.39906629,5.85626777,40.81335769,-2.15605409
103.8,5.41541527,6.0108711,38.86606542,-1.08577103
104.0,5.43167887,6.16349377,38.43741165,1.76809651
104.2,5.44742833,6.36403491,38.77175318,3.21276356
104.4,5.46065496,6.47991608,39.34534432,5.18736935
104.6,5.46036192,6.51572146,38.00242633,7.63387495
104.8,5.46196144,6.61600864,37.14112765,9.68684228
105.0,5.46780184,6.68291927,36.19987381,10.18812627
105.2,5.58520239,6.79839843,36.23389657,10.27340232
105.4,5.69679011,6.57247332,31.66600259,9.9827845
105.6,5.80895474,6.2239737,32.03138263,9.52355457
105.8,5.92205145,5.99263591,31.85106005,9.11690825
106.0,6.03558161,5.8813816,31.7353769,8.71023065
106.2,6.06766064,5.77658222,31.75605439,9.27675842
106.4,6.0780306,5.67173863,31.70632583,10.22652642
106.6,6.08770823,5.56553618,31.69172989,8.9384774
106.8,6.09729319,5.45918837,31.63127892,8.01764849
107.0,6.09923117,5.35279141,31.49554797,7.14005733
107.2,6.08795573,5.24686901,31.50397612,6.3596503
107.4,6.07713043,5.14196452,31.49515797,5.74833609
107.6,6.06664149,5.03817066,31.57564714,5.96768497
107.8,6.06235185,5.0334924,31.86076965,6.09613401
108.0,6.07148273,5.02596687,33.05088929,6.08774027
108.2,6.0802464,5.10486547,34.53718915,5.78485718
108.4,6.08895641,5.19360371,36.76318326,5.05520462
108.6,6.09746292,5.23055536,36.10975772,4.44220662
108.8,6.09734995,5.28603478,35.79645521,3.07666712
109.0,6.07874202,5.33335818,35.34466817,2.37639499
109.2,6.06078862,5.36399948,34.69170764,1.93498572
109.4,6.0430494,5.37231403,34.22210713,0.35997991
109.6,6.02528182,5.37503517,33.81761517,-0.40669258
109.8,6.0074818,5.37517957,37.08690764,-0.5919929
110.0,5.98969783,5.37479462,36.33324882,-0.67264148
110.2,5.97191387,5.37473233,36.23268144,-0.7607115
110.4,5.95412991,5.37473039,36.97563767,-0.90062232
110.6,5.93634594,5.37461181,36.8564424,-0.93045592
110.8,5.91856198,5.37480753,37.0234344,-0.99121212
111.0,5.90077802,5.37621034,34.24758785,-0.98196611
111.2,5.88299405,5.37704939,33.34870922,-1.06443706
111.4,5.86521009,5.34061308,32.71927494,-1.05706429
111.6,5.84742612,5.32558015,32.31212849,-1.05733955
111.8,5.82964216,5.25754563,31.9563582,-1.05837967
112.0,5.8118582,5.19881939,36.94596644,-1.05854002
112.2,5.79407423,5.1951942,36.67269292,-1.05839747
112.4,5.77629027,5.15918227,37.04847249,-1.05849673
112.6,5.75850631,5.11693156,37.00886483,-1.05770914
112.8,5.74072234,5.07484211,37.0720128,-1.05523078
113.0,5.72293838,5.07183468,36.97695167,-1.05601126
113.2,5.70515441,5.06460608,35.11134428,-1.13194198
113.4,5.68737045,5.03009321,34.48131299,-1.27393855
113.6,5.66958649,5.03097057,33.82424234,-1.49037637
113.8,5.65180252,5.03210506,33.83925409,-1.76870162
114.0,5.63401856,5.03224043,34.64766382,-1.99083943
114.2,5.61623459,5.03212186,35.14042594,-2.1490567
114.4,5.59845063,5.03211991,34.124267,-2.27536817
114.6,5.58065847,5.03211991,33.96780862,-2.39293485
114.8,5.56288429,5.03211991,33.64213309,-2.51770616
115.0,5.54512515,5.03211797,34.92648711,-2.63572201
115.2,5.52724882,5.03208497,34.44322627,-2.90133539
115.4,5.50900207,5.03212627,33.82789345,-3.14756653
115.6,5.50014578,5.03265438,33.52126937,-3.46497149
115.8,5.49547605,5.03354511,33.22362991,-3.65720576
116.0,5.49093999,5.00281507,32.849409,-4.17116568
116.2,5.48635596,4.94490555,34.57651577,-4.65304423
116.4,5.4817335,4.9466437,34.5049757,-5.17581016
116.6,5.47710868,4.94616745,34.56505565,-5.46382619
116.8,5.47248428,4.94804293,33.86906753,-5.73479923
117.0,5.46785988,4.89126984,33.10031322,-5.73139175
117.2,5.46323547,4.86147345,32.46717672,-5.72720354
117.4,5.45861107,4.82741656,32.45309707,-5.73053677
117.6,5.45398667,4.8197136,33.35806921,-5.75964546
117.8,5.44936227,4.81777625,33.95578012,-5.7830246
118.0,5.44473787,4.81878313,33.38718616,-4.88984479
118.2,5.44011347,4.82042375,32.82043292,-4.68457573
118.4,5.43548906,4.78656647,32.26273193,-4.63280392
118.6,5.43086466,4.74883901,31.9689878,-4.56887773
118.8,5.42624026,4.6901133,33.72614848,-4.56247458
119.0,5.42161586,4.65694484,35.29454134,-4.56652246
119.2,5.41699146,4.64687381,34.52885203,-4.48139218
119.4,5.41236706,4.63643559,33.47067577,-4.49588487
119.6,5.40774266,4.60132221,33.26276334,-4.41183669
119.8,5.40311825,4.60264082,34.10114546,-4.41954434
120.0,5.39849382,4.60383953,34.70290695,-4.41735529
120.2,5.39385903,4.60397491,34.50789082,-4.34308018
120.4,5.38922522,4.60385633,34.586137,-4.26953899
120.6,5.38464032,4.60385439,34.57694591,-4.26793141
120.8,5.38009301,4.60383629,34.62654385,-4.26940594
121.0,5.37513491,4.60380378,34.64460132,-4.26831618
121.2,5.377934,4.60385001,34.75381116,-4.26728504
121.4,5.38143668,4.6040465,35.16190085,-4.32644713
121.6,5.38503406,4.60470711,35.86005399,-4.33548483
121.8,5.3886653,4.61977209,35.7542896,-4.32547196
122.0,5.39228448,4.63453804,35.57034808,-4.27562923
122.2,5.39589474,4.64941515,35.59860411,-4.19300242
122.4,5.39950502,4.66438129,35.77978767,-4.13871293
122.6,5.40311529,4.67934196,36.19716844,-4.11141746
122.8,5.40672557,4.69428355,37.16247207,-4.04674401
123.0,5.41033585,4.70922509,37.95961658,-4.05514567
123.2,5.41394613,4.72416664,37.93661891,-4.33660928
123.4,5.41755641,4.73910819,37.92222986,-4.42705743
123.6,5.42116669,4.75404974,38.15081766,-4.54787314
123.8,5.42477696,4.76899129,38.95876341,-4.61042323
124.0,5.42838724,4.78393283,39.83682066,-4.70773721
124.2,5.43199752,4.79887438,38.16222018,-4.75977992
124.4,5.4356078,4.81381593,35.99757003,-4.77042071
124.6,5.43921808,4.82875748,36.2378438,-4.89351268
124.8,5.44282836,4.84369903,36.37681454,-4.92155157
125.0,5.44643863,4.85864057,36.39430686,-4.92849942
125.2,5.45004891,4.87358212,35.67170972,-4.9286249
125.4,5.45365919,4.88852367,34.93377368,-4.92405753
125.6,5.45726947,4.90346522,34.22411597,-4.91002177
125.8,5.46087975,4.91840677,33.98531341,-4.85046106
126.0,5.46449003,4.93334832,37.02169714,-4.85205237
126.2,5.4681003,4.94828986,38.89877913,-4.85398596
126.4,5.47171058,4.96323141,38.86583139,-4.85416045
126.6,5.47532086,4.97817296,39.04603251,-4.85402874
126.8,5.47893114,4.99311451,39.24844337,-4.85492222
127.0,5.48254142,5.0080591,39.27846945,-4.85623826
127.2,5.4861517,5.0229799,38.51367103,-4.80405364
127.4,5.48976197,5.03789866,37.75433024,-4.70800104
127.6,5.49337225,5.05297168,37.18154498,-4.71268939
127.8,5.49698253,5.06860287,36.64744477,-4.64803481
128.0,5.50059281,5.08009281,37.15346932,-4.61981683
128.2,5.50420309,5.0899982,37.83468538,-4.56611392
128.4,5.50781337,5.09970881,38.53616492,-4.48678157
128.6,5.51142364,5.10946666,39.23798642,-4.43754033
128.8,5.51503392,5.11927577,39.92838557,-4.36056825
129.0,5.5186442,5.12908092,40.60886771,-4.33162461
129.2,5.52225448,5.13885832,41.18566186,-4.16927404
129.4,5.52586476,5.14865721,40.59205993,-4.11899905
129.6,5.52947504,5.15851734,39.80503122,-4.12500741
129.8,5.53308532,5.16059849,39.00568974,-4.1278357
130.0,5.53669559,5.16067874,38.18794971,-4.06814329
130.2,5.54030587,5.16060423,37.33547422,-4.05426028
130.4,5.54391615,5.1602897,37.25208393,-4.05071012
130.6,5.54752643,5.16670619,38.18293896,-4.05047848
130.8,5.55113671,5.17507361,38.937493,-4.05098873
131.0,5.55474699,5.18356655,39.99945425,-4.05109489
131.2,5.55835726,5.19204014,38.1959857,-4.05109489
131.4,5.56196754,5.2004855,37.57313028,-4.05098873
131.6,5.56557782,5.2089269,37.92220468,-4.05047848
131.8,5.5691881,5.2173694,38.09418606,-4.05071012
132.0,5.57279778,5.22581189,38.28256955,-4.05425697
132.2,5.5764047,5.23425439,38.03831513,-4.06808042
132.4,5.58001074,5.24269689,36.52940604,-4.12764112
132.6,5.58362977,5.25113938,36.95210069,-4.12604982
132.8,5.58732586,5.25958188,37.4580136,-4.12411291
133.0,5.59189965,5.26802438,37.97589306,-4.12388218
133.2,5.59754655,5.27646688,38.50112201,-4.12408428
133.4,5.60314608,5.28490937,39.00778557,-4.12408759
133.6,5.60874076,5.29335343,39.41541767,-4.12408759
133.8,5.61434053,5.30185815,39.57220843,-4.12408759
134.0,5.61994144,5.31061222,39.82055976,-4.12408759
134.2,5.62554106,5.31896792,41.38882445,-4.12408759
134.4,5.63114067,5.32538256,41.71318543,-4.12408759
134.6,5.63674029,5.32229499,41.44994238,-4.12408759
134.8,5.6423399,5.28739291,40.30764071,-4.12408759
135.0,5.64793952,5.28759665,38.77140393,-4.12408759
135.2,5.65353913,5.28689865,39.0852617,-4.12408759
135.4,5.65913875,5.28290196,40.54359838,-4.12408759
135.6,5.66473836,5.19602133,38.5444085,-4.12408759
135.8,5.67033798,5.19307345,39.51032293,-4.12408759
136.0,5.6759376,5.15952298,39.82606123,-4.12408759
136.2,5.68153721,5.17191213,39.95461138,-4.12408759
136.4,5.68713683,5.18571158,40.04725758,-4.12408759
136.6,5.69273644,5.19890978,40.15480969,-4.12408759
136.8,5.69833606,5.21181415,40.25340831,-4.12408759
137.0,5.70393567,5.22482185,40.312644,-4.12408759
137.2,5.70953529,5.23781882,40.36031211,-4.12408759
137.4,5.7151349,5.25081582,40.44808801,-4.12408759
137.6,5.72073452,5.26381283,40.44581977,-4.12408759
137.8,5.72633413,5.27680983,40.39973183,-4.12408759
138.0,5.73193375,5.28980683,40.64482015,-4.12510858
138.2,5.73753337,5.30280383,37.80307001,-4.12398617
138.4,5.74313298,5.31580083,37.71145757,-4.11672853
138.6,5.7487326,5.32879784,37.7530472,-4.11621637
138.8,5.75433221,5.34179484,38.87332647,-4.16559686
139.0,5.75993183,5.35479184,39.98813829,-3.57235199
139.2,5.76553144,5.36778884,40.22970834,-3.62160699
139.4,5.77113106,5.38078584,40.23493811,-3.61856849
139.6,5.77673067,5.39378285,40.23965142,-3.59702413
139.8,5.78233029,5.40677985,40.27367391,-3.529244
140.0,5.7879299,5.41977685,40.28051478,-3.50400729
140.2,5.79352952,5.43277385,38.96247172,-3.38705352
140.4,5.79912914,5.44577086,37.5756907,-3.39240377
140.6,5.80472875,5.45876786,37.30834359,-3.39766679
140.8,5.81032837,5.47176486,37.59912449,-3.33856424
141.0,5.81592798,5.48476042,37.75903297,-3.32433659
141.2,5.82153851,5.49776156,38.01039124,-3.32078311
141.4,5.8271292,5.51080465,38.35275744,-3.32055479
141.6,5.83269798,5.52387918,38.01140412,-3.32116098
141.8,5.8383943,5.53677424,42.12528704,-3.32041999
142.0,5.84448417,5.54651656,40.93071006,-3.31820447
142.2,5.8383704,5.54607745,40.08103612,-3.3202855
142.4,5.82698791,5.54599908,39.89115272,-3.39645424
142.6,5.8154538,5.54602052,39.59762067,-3.48354358
142.8,5.80397329,5.54443066,38.67943176,-3.54987511
143.0,5.79253734,5.54254263,42.3903665,-3.56402201
143.2,5.78110493,5.54064843,41.79595144,-3.62768909
143.4,5.76967058,5.53875183,41.45293113,-3.77034585
143.6,5.75823799,5.53685817,41.18337025,-3.75998386
143.8,5.74677464,5.5349659,40.92268972,-3.7578927
144.0,5.73524224,5.53307362,40.93860475,-3.75890087
144.2,5.72375477,5.53118133,40.95456137,-3.75916047
144.4,5.71853436,5.52928905,40.97015765,-3.75850768
144.6,5.7229537,5.52739677,41.95069255,-3.75873931
144.8,5.72706392,5.52550448,41.26691773,-3.76218001
145.0,5.7310563,5.5236122,40.80703982,-3.77549652
145.2,5.73505359,5.52171991,41.05699108,-3.8353848
145.4,5.73906663,5.51982763,41.40232239,-3.83659936
145.6,5.7430722,5.51793535,41.03781368,-3.84678396
145.8,5.74707776,5.51604306,43.58165836,-3.90827157
146.0,5.75108332,5.51415078,41.60139412,-3.98003909
146.2,5.75508889,5.5122585,39.31525849,-4.04975817
146.4,5.75909445,5.51036621,38.17051898,-4.04986303
146.6,5.76310002,5.50847393,40.67812682,-4.10575293
146.8,5.76710558,5.50658164,40.54223093,-4.11516796
147.0,5.77111115,5.50468936,40.39247381,-4.17714259
147.2,5.77511671,5.50279708,42.74722632,-4.25156777
147.4,5.77912227,5.50090479,44.60514212,-4.26656739
147.6,5.78312784,5.49901251,45.93879019,-4.26181133
147.8,5.7871334,5.49712022,44.49024849,-4.40568484
148.0,5.79113897,5.49522794,43.03889285,-4.4099191
148.2,5.79514453,5.49333566,41.57861234,-4.41204375
148.4,5.7991501,5.49144337,40.10539625,-4.47306679
148.6,5.80315566,5.48955109,38.68176462,-4.48674729
148.8,5.80716122,5.48765881,37.51383449,-4.48797829
149.0,5.81116679,5.48576652,37.75285076,-4.53341866
149.2,5.81517235,5.48387424,37.95124475,-4.48858919
149.4,5.81917792,5.48198195,38.10616353,-4.2417125
149.6,5.82318348,5.48008967,38.42936339,-4.13827021
149.8,5.82718905,5.47819739,40.49772195,-4.05055482
150.0,5.83119461,5.4763051,43.79199937,-3.99700851
150.2,5.83520018,5.47441282,37.65074633,-3.97875574
150.4,5.83920574,5.47252053,43.11397885,-3.96064353
150.6,5.8432113,5.47062825,44.19297237,-3.90081688
150.8,5.84721687,5.46873495,45.35182909,-3.90447899
151.0,5.85122243,5.46699062,44.00801867,-3.90490691
151.2,5.855228,5.46518813,41.857932,-3.89157933
151.4,5.85923356,5.46273139,39.92333574,-3.88023807
151.6,5.86323913,5.46012828,38.64213533,-4.29715967
151.8,5.86724469,5.45642379,38.69868807,-4.39392385
152.0,5.87125678,5.33468065,40.13504838,-4.41875182
152.2,5.87525683,5.32259387,44.91006471,-4.42037327
152.4,5.87924416,5.27948967,45.06336321,-4.41680149
152.6,5.88330961,5.20992311,45.08797467,-4.41605839
152.8,5.88761448,5.20396933,46.1282521,-4.41605839
153.0,5.88456397,5.20315817,47.89914104,-4.41605839
153.2,5.87825916,5.20274819,48.95617467,-4.41605839
153.4,5.87186504,5.20368366,45.45713756,-4.41605839
153.6,5.8655044,5.20672386,42.80862738,-4.41605839
153.8,5.85917059,5.2112975,40.1713971,-4.41605839
154.0,5.85283874,5.29012331,37.53049696,-4.41605839
154.2,5.84650687,5.3277359,35.85198455,-4.41605839
154.4,5.840175,5.43710716,35.95003173,-4.41605839
154.6,5.83384312,5.53442692,36.01650722,-4.41620094
154.8,5.82751125,5.54343336,36.08697512,-4.41583849
155.0,5.82117938,5.54644788,36.13806613,-4.41513858
155.2,5.8148475,5.54660185,36.17433518,-4.41751257
155.4,5.80851563,5.54627004,36.68350312,-4.42590812
155.6,5.80218376,5.54608068,37.29210233,-4.2777763
155.8,5.79585189,5.54547992,37.91357669,-4.25739932
156.0,5.78952001,5.54568545,38.5293487,-4.19615219
156.2,5.78318814,5.55093006,39.1289228,-4.19786427
156.4,5.77685627,5.47308708,39.60917342,-4.14082111
156.6,5.77052439,5.36018559,38.94660202,-4.12955985
156.8,5.76419252,5.29050249,38.34939985,-4.12703976
157.0,5.75786065,5.18965194,37.72042084,-4.06643804
157.2,5.75152878,5.15173685,37.00417021,-4.05509473
157.4,5.7451969,5.13715258,38.67191533,-4.06079479
157.6,5.73886503,5.12217682,39.3645125,-3.91594865
157.8,5.73253316,5.10635595,39.85196049,-3.90623395
158.0,5.72620128,5.09050596,40.51297856,-3.88940689
158.2,5.71986941,5.07461609,39.29478808,-3.82834611
158.4,5.71353754,5.0586924,37.67639933,-3.82674048
158.6,5.70720567,5.04294821,37.18228047,-3.81510593
158.8,5.70087379,5.03157589,37.92567597,-3.75577597
159.0,5.69454192,5.03206426,38.51808592,-3.75716518
159.2,5.68821005,5.03215229,37.31358716,-3.75909877
159.4,5.68187817,5.0321179,38.21597696,-3.7593295
159.6,5.6755463,5.03210894,39.43932881,-3.7591274
159.8,5.66921443,5.03211991,41.01093923,-3.75912409
160.0,5.66288258,5.03211991,40.44952166,-3.75926994
160.2,5.65656106,5.03211991,39.96633237,-3.7591096
160.4,5.65024665,5.03211991,39.64061752,-3.75807279
160.6,5.64387956,5.0321822,39.30220139,-3.75799963
160.8,5.63741903,5.03262944,38.50840078,-3.76503882
161.0,5.63105518,5.03261045,37.32345642,-3.68021666
161.2,5.61752052,5.02985844,38.11704243,-3.68725585
161.4,5.60455047,5.01991663,38.85710824,-3.68718268
161.6,5.59155947,4.98042613,39.5732868,-3.68614588
161.8,5.57849037,4.89258101,40.29250233,-3.68598553
162.0,5.56502189,4.98804705,41.01873966,-3.68613139
162.2,5.55064451,5.11088536,41.55142266,-3.68623754
162.4,5.56550097,5.24742786,41.83553586,-3.6867478
162.6,5.60512582,5.289204,42.1361951,-3.68651616
162.8,5.64467794,5.29031167,42.47663746,-3.682966
163.0,5.68394855,5.28956244,43.00737117,-3.6690466
163.2,5.72313886,5.28911599,41.20686878,-3.61022357
163.4,5.7623469,5.28907729,40.01593647,-3.61342089
163.6,5.8015442,5.28907923,40.35128647,-3.61393783
163.8,5.84074151,5.28907923,39.68367821,-3.54266416
164.0,5.87993882,5.28907923,38.95864481,-3.46912634
164.2,5.91913613,5.28907923,38.21651289,-3.39607264
164.4,5.9583238,5.28907923,37.51082126,-3.26668808
164.6,5.99755647,5.28907923,38.21535913,-3.20172157
164.8,6.03701221,5.28907923,39.16680186,-3.10233444
165.0,6.07654536,5.28907923,40.12308207,-3.0420892
165.2,6.11499786,5.28902872,40.85172881,-3.01501753
165.4,6.14001855,5.28907316,40.53753306,-2.96045814
165.6,6.10467421,5.28927646,40.15719464,-2.87672073
165.8,6.07091814,5.28896797,39.77691391,-2.81508253
166.0,6.0375924,5.28667825,39.6236237,-2.68401429
166.2,6.00407822,5.33385217,39.90796152,-2.66630868
166.4,5.97048128,5.38949041,40.15234551,-2.60473119
166.6,5.9369458,5.4463218,40.23381287,-2.60831922
166.8,5.90341033,5.50307148,40.22757376,-2.43883893
167.0,5.86987485,5.55958884,40.2260001,-2.39127227
167.2,5.83633964,5.61606449,40.82040189,-2.30442858
167.4,5.8027823,5.67255473,41.58314548,-2.22553012
167.6,5.76916759,5.72904497,43.7039389,-2.223009
167.8,5.73557491,5.78553521,44.84686392,-2.22470783
168.0,5.70226772,5.84202544,42.84780175,-2.22637176
168.2,5.67466203,5.89851602,41.00636879,-2.23340702
168.4,5.6745954,5.9550911,39.2661122,-2.23949032
168.6,5.67453971,6.01166196,38.97897016,-2.00502931
168.8,5.67447677,6.06790714,38.50673252,-1.9673079
169.0,5.67417206,6.12341314,38.33575764,-2.02616776
169.2,5.67317091,6.18301439,38.40700298,-2.08047174
169.4,5.70534611,6.18617584,37.87428952,-2.07794888
169.6,5.76275261,6.22248554,37.25341825,-2.14159244
169.8,5.82007031,6.22660693,36.77114648,-2.16932841
170.0,5.8771305,6.26208373,36.32819525,-2.21639536
170.2,5.93411557,6.21426314,36.33847241,-2.38115842
170.4,5.99111422,6.17181586,36.34589758,-2.42280438
170.6,6.04810107,6.130673,36.52121037,-2.49576724
170.8,6.10508793,6.08906447,36.75103469,-2.5133702
171.0,6.16207478,6.04720417,36.82065356,-2.51537113
171.2,6.21906164,6.00545052,36.83742357,-2.57444728
171.4,6.27604849,5.96369686,36.84225007,-2.59136152
171.6,6.33303535,5.92194321,36.84371512,-2.60966248
171.8,6.3900222,5.88018969,36.82862463,-2.66938544
172.0,6.44700906,5.83854311,36.74376133,-2.66060713
172.2,6.50399592,5.79679079,37.5174999,-2.7441923
172.4,6.56097345,5.75455395,37.70793248,-2.73491279
172.6,6.6180023,5.71217994,38.13868382,-2.7267179
172.8,6.67534766,5.67072107,38.28526069,-2.87303183
173.0,6.73289169,5.54952345,38.59922542,-2.88020995
173.2,6.7890686,5.55000069,38.92774152,-2.87768172
173.4,6.81993362,5.50383465,39.15182625,-2.96373933
173.6,6.76415239,5.46104839,39.17727651,-2.94880079
173.8,6.71072047,5.37409101,39.43872642,-3.03367574
174.0,6.65884486,5.22855323,39.96086069,-3.03111737
174.2,6.60771782,5.20382117,40.10120168,-3.04486617
174.4,6.5761776,5.20269614,39.87854092,-3.10517287
174.6,6.54302383,5.20231522,39.70180152,-3.1055122
174.8,6.50944499,5.21778058,39.66118005,-3.1166984
175.0,6.47592947,5.23815221,39.77226477,-3.23566223
175.2,6.44248812,5.25870557,39.91699637,-3.24095113
175.4,6.409027,5.27920906,39.92045966,-3.3268763
175.6,6.37556588,5.29964795,39.94541471,-3.32006965
175.8,6.34210077,5.32007855,40.08435292,-3.32327535
176.0,6.30863781,5.34051119,40.24501845,-3.33741636
176.2,6.27503883,5.36094382,42.96829122,-3.39685879
176.4,6.24118548,5.38137646,43.07005117,-3.39890011
176.6,6.20763996,5.40180907,41.67696675,-3.41433351
176.8,6.196467,5.42226281,41.13659161,-3.48723493
177.0,6.22320382,5.44273498,38.97514491,-3.54505651
177.2,6.2485661,5.46312906,38.47927354,-3.5426939
177.4,6.27344176,5.48334161,38.40380063,-3.54363602
177.6,6.29834768,5.50239449,38.39498601,-3.55062329
177.8,6.32332178,5.5029533,38.40201594,-3.69865226
178.0,6.34826552,5.50565656,38.51461111,-3.70333827
178.2,6.37320927,5.51201214,38.81524213,-3.76127019
178.4,6.39815301,5.51802002,38.38604929,-3.7642339
178.6,6.42309675,5.52395428,38.05346676,-3.77625216
178.8,6.44804049,5.52991003,37.7328409,-3.83325067
179.0,6.47298423,5.53587748,37.5645993,-3.82992024
179.2,6.49792258,5.54184229,37.34450584,-3.88881911
179.4,6.52288919,5.54780709,37.38783365,-3.90623395
179.6,6.5480046,5.5537719,39.75206845,-3.91653643
179.8,6.57318644,5.55973671,40.32023071,-4.05907148
180.0,6.59767745,5.56570152,40.23401464,-4.04849977
180.2,6.61179664,5.57166633,40.2439208,-4.10712738
180.4,6.58461437,5.57763113,38.70755075,-4.12168422
180.6,6.55849745,5.58359594,37.01663904,-4.11871467
180.8,6.53267917,5.58956075,37.06369974,-4.20466273
181.0,6.5067386,5.59552556,37.2203089,-4.19704391
181.2,6.48074217,5.60149038,37.69112377,-4.19033417
181.4,6.4547872,5.60740072,37.77992574,-4.2769992
